order_id,user_id,order_date,pay_time,province,channel,order_status,gross_amount,discount_amount,paid_amount
O004284,U00449,2026-06-06,2026-06-06 20:28:00,山东,直播,paid,163.21,27.43,135.78
O004285,U00592,2026-06-06,2026-06-06 13:12:00,山东,推荐,paid,520.39,61.14,459.25
O004286,U00088,2026-06-06,2026-06-06 10:10:00,北京,直播,paid,1004.5,32.42,972.08
O004287,U00223,2026-06-06,2026-06-06 13:45:00,江苏,搜索,paid,834.67,68.61,766.06
O004288,U00754,2026-06-06,2026-06-06 17:14:00,北京,自然流量,paid,581.22,92.09,489.13
O004289,U00188,2026-06-06,2026-06-06 09:16:00,江苏,直播,paid,746.59,30.78,715.81
O004290,U00048,2026-06-06,2026-06-06 21:27:00,上海,推荐,paid,231.2,27.48,203.72
O004291,U00677,2026-06-06,2026-06-06 14:56:00,湖北,搜索,paid,49.15,3.08,46.07
O004292,U00359,2026-06-06,2026-06-06 23:36:00,山东,自然流量,paid,403.86,55.65,348.21
O004293,U00103,2026-06-06,2026-06-06 21:22:00,山东,推荐,paid,549.05,34.86,514.19
O004294,U00526,2026-06-06,2026-06-06 19:40:00,上海,搜索,paid,451.22,63.44,387.78
O004295,U00596,2026-06-06,2026-06-06 22:45:00,山东,直播,paid,47.87,7.58,40.29
O004296,U00623,2026-06-06,2026-06-06 15:57:00,北京,推荐,paid,767.68,36.81,730.87
O004297,U00121,2026-06-06,2026-06-06 19:59:00,北京,推荐,paid,239.69,15.74,223.95
O004298,U00013,2026-06-06,2026-06-06 22:09:00,四川,自然流量,paid,190.35,16.84,173.51
O004299,U00385,2026-06-06,2026-06-06 14:34:00,山东,搜索,paid,818.7,26.92,791.78
O004300,U00307,2026-06-06,2026-06-06 20:17:00,广东,自然流量,paid,882.77,33.38,849.39
O004301,U00410,2026-06-07,2026-06-07 20:21:00,四川,自然流量,paid,921.66,108.6,813.06
O004302,U00308,2026-06-07,2026-06-07 09:45:00,浙江,自然流量,paid,294.11,39.44,254.67
O004303,U00608,2026-06-07,2026-06-07 20:12:00,山东,自然流量,paid,172.14,30.76,141.38
O004304,U00249,2026-06-07,2026-06-07 16:14:00,北京,广告,paid,289.92,6.08,283.84
O004305,U00715,2026-06-07,2026-06-07 09:34:00,上海,自然流量,paid,191.53,5.84,185.69
O004306,U00270,2026-06-07,2026-06-07 13:26:00,浙江,搜索,paid,325.2,27.16,298.04
O004307,U00541,2026-06-07,2026-06-07 23:34:00,北京,推荐,paid,595.89,96.55,499.34
O004308,U00084,2026-06-07,2026-06-07 22:18:00,四川,搜索,paid,489.91,52.85,437.06
O004309,U00723,2026-06-07,2026-06-07 22:18:00,北京,搜索,paid,497.01,33.27,463.74
O004310,U00699,2026-06-07,2026-06-07 14:19:00,北京,搜索,paid,262.02,26.52,235.5
O004311,U00383,2026-06-07,2026-06-07 22:03:00,四川,直播,paid,3296.81,145.24,3151.57
O004312,U00658,2026-06-07,,浙江,搜索,cancelled,178.8,19.72,0.0
O004313,U00059,2026-06-07,2026-06-07 21:02:00,山东,直播,paid,948.18,160.4,787.78
O004314,U00703,2026-06-07,2026-06-07 15:14:00,四川,搜索,paid,1033.34,106.76,926.58
O004315,U00270,2026-06-07,2026-06-07 13:47:00,浙江,推荐,paid,317.02,41.13,275.89
O004316,U00213,2026-06-07,2026-06-07 08:13:00,江苏,自然流量,paid,1017.62,20.37,997.25
O004317,U00766,2026-06-07,2026-06-07 16:19:00,山东,搜索,paid,481.22,73.15,408.07
O004318,U00722,2026-06-07,2026-06-07 09:48:00,湖北,推荐,paid,718.18,32.96,685.22
O004319,U00137,2026-06-07,2026-06-07 13:30:00,北京,直播,paid,304.93,54.24,250.69
O004320,U00120,2026-06-07,2026-06-07 09:48:00,浙江,搜索,paid,335.56,50.75,284.81
O004321,U00699,2026-06-07,2026-06-07 11:31:00,北京,自然流量,paid,455.55,36.46,419.09
O004322,U00010,2026-06-07,2026-06-07 23:24:00,四川,搜索,paid,726.78,40.85,685.93
O004323,U00502,2026-06-07,2026-06-07 20:33:00,上海,搜索,paid,475.6,65.57,410.03
O004324,U00574,2026-06-07,,江苏,自然流量,cancelled,650.41,112.21,0.0
O004325,U00542,2026-06-07,2026-06-07 08:04:00,山东,搜索,paid,200.84,33.63,167.21
O004326,U00674,2026-06-07,2026-06-07 08:05:00,浙江,推荐,paid,831.47,48.11,783.36
O004327,U00397,2026-06-07,2026-06-07 16:23:00,江苏,搜索,paid,531.38,35.28,496.1
O004328,U00602,2026-06-07,2026-06-07 23:00:00,上海,推荐,paid,163.7,23.21,140.49
O004329,U00075,2026-06-07,2026-06-07 11:51:00,广东,自然流量,paid,534.14,92.4,441.74
O004330,U00035,2026-06-07,2026-06-07 17:35:00,广东,搜索,paid,411.99,12.23,399.76
O004331,U00307,2026-06-07,2026-06-07 13:10:00,广东,自然流量,paid,1261.9,189.34,1072.56
O004332,U00765,2026-06-07,2026-06-07 20:31:00,浙江,推荐,paid,43.63,7.6,36.03
O004333,U00750,2026-06-07,2026-06-07 23:09:00,江苏,自然流量,paid,790.57,101.77,688.8
O004334,U00343,2026-06-07,,四川,直播,cancelled,1201.63,82.51,0.0
O004335,U00041,2026-06-07,2026-06-07 13:23:00,浙江,搜索,paid,156.25,9.34,146.91
O004336,U00560,2026-06-07,2026-06-07 13:55:00,四川,自然流量,paid,479.33,39.85,439.48
O004337,U00060,2026-06-07,2026-06-07 12:57:00,广东,搜索,paid,426.3,54.92,371.38
O004338,U00003,2026-06-07,2026-06-07 15:33:00,上海,自然流量,paid,453.99,78.02,375.97
O004339,U00088,2026-06-07,2026-06-07 11:44:00,北京,推荐,paid,646.42,97.13,549.29
O004340,U00283,2026-06-07,2026-06-07 15:52:00,北京,直播,paid,52.27,5.9,46.37
O004341,U00680,2026-06-07,2026-06-07 17:42:00,山东,推荐,paid,616.06,52.16,563.9
O004342,U00383,2026-06-07,2026-06-07 19:29:00,四川,搜索,paid,323.49,26.66,296.83
O004343,U00710,2026-06-07,2026-06-07 10:38:00,广东,搜索,paid,51.81,3.87,47.94
O004344,U00369,2026-06-07,2026-06-07 10:27:00,浙江,自然流量,paid,239.03,37.2,201.83
O004345,U00628,2026-06-07,2026-06-07 17:11:00,广东,广告,paid,978.9,90.07,888.83
O004346,U00749,2026-06-07,2026-06-07 09:18:00,北京,广告,paid,446.17,21.55,424.62
O004347,U00530,2026-06-07,,广东,搜索,cancelled,1723.77,127.68,0.0
O004348,U00224,2026-06-07,2026-06-07 21:20:00,四川,推荐,paid,1141.32,62.58,1078.74
O004349,U00365,2026-06-07,2026-06-07 10:22:00,江苏,搜索,paid,1533.02,183.23,1349.79
O004350,U00568,2026-06-07,2026-06-07 11:58:00,山东,推荐,paid,58.29,9.81,48.48
O004351,U00793,2026-06-07,2026-06-07 21:34:00,四川,推荐,paid,554.08,74.09,479.99
O004352,U00118,2026-06-07,2026-06-07 19:23:00,广东,推荐,paid,197.47,14.92,182.55
O004353,U00045,2026-06-07,2026-06-07 20:56:00,山东,搜索,paid,201.04,29.6,171.44
O004354,U00382,2026-06-07,2026-06-07 22:57:00,湖北,推荐,paid,177.98,7.15,170.83
O004355,U00658,2026-06-07,2026-06-07 10:49:00,浙江,自然流量,paid,177.16,14.15,163.01
O004356,U00640,2026-06-07,2026-06-07 20:56:00,江苏,直播,paid,250.82,11.12,239.7
O004357,U00129,2026-06-07,2026-06-07 12:42:00,上海,推荐,paid,506.87,69.69,437.18
O004358,U00724,2026-06-08,,江苏,自然流量,cancelled,60.45,4.74,0.0
O004359,U00186,2026-06-08,2026-06-08 10:28:00,湖北,自然流量,paid,2228.55,390.68,1837.87
O004360,U00081,2026-06-08,2026-06-08 20:48:00,四川,推荐,paid,193.27,28.31,164.96
O004361,U00466,2026-06-08,2026-06-08 18:19:00,湖北,直播,paid,505.07,38.37,466.7
O004362,U00371,2026-06-08,2026-06-08 23:12:00,山东,推荐,paid,46.25,4.2,42.05
O004363,U00106,2026-06-08,2026-06-08 11:41:00,江苏,自然流量,paid,741.58,119.85,621.73
O004364,U00699,2026-06-08,2026-06-08 17:56:00,北京,搜索,paid,384.29,19.33,364.96
O004365,U00240,2026-06-08,2026-06-08 22:48:00,上海,直播,paid,1189.2,179.51,1009.69
O004366,U00257,2026-06-08,2026-06-08 09:27:00,四川,推荐,paid,1579.53,64.35,1515.18
O004367,U00497,2026-06-08,2026-06-08 11:45:00,江苏,自然流量,paid,278.88,45.24,233.64
O004368,U00040,2026-06-08,2026-06-08 14:00:00,上海,搜索,paid,228.35,32.27,196.08
O004369,U00742,2026-06-08,2026-06-08 19:17:00,浙江,自然流量,paid,885.79,120.74,765.05
O004370,U00235,2026-06-08,2026-06-08 21:33:00,四川,搜索,paid,179.52,31.67,147.85
O004371,U00522,2026-06-08,2026-06-08 13:11:00,山东,直播,paid,1647.24,121.67,1525.57
O004372,U00457,2026-06-08,2026-06-08 15:59:00,广东,自然流量,paid,352.41,56.35,296.06
O004373,U00010,2026-06-08,2026-06-08 13:46:00,四川,搜索,paid,790.33,95.04,695.29
O004374,U00035,2026-06-08,2026-06-08 15:43:00,广东,推荐,paid,276.44,7.62,268.82
O004375,U00491,2026-06-08,2026-06-08 11:20:00,广东,推荐,paid,358.45,10.29,348.16
O004376,U00422,2026-06-08,2026-06-08 18:32:00,北京,自然流量,paid,433.06,36.87,396.19
O004377,U00638,2026-06-08,2026-06-08 11:53:00,湖北,广告,paid,396.87,62.04,334.83
O004378,U00659,2026-06-08,2026-06-08 23:12:00,广东,直播,paid,485.68,40.01,445.67
O004379,U00323,2026-06-08,2026-06-08 20:06:00,山东,推荐,paid,406.45,42.29,364.16
O004380,U00429,2026-06-08,2026-06-08 16:46:00,山东,搜索,paid,973.16,34.63,938.53
O004381,U00523,2026-06-08,2026-06-08 11:04:00,山东,自然流量,paid,541.61,33.29,508.32
O004382,U00692,2026-06-08,2026-06-08 23:43:00,湖北,自然流量,paid,998.09,179.21,818.88
O004383,U00665,2026-06-08,,浙江,推荐,cancelled,1604.63,272.41,0.0
O004384,U00579,2026-06-08,2026-06-08 12:09:00,北京,自然流量,paid,772.38,101.01,671.37
O004385,U00219,2026-06-08,2026-06-08 16:36:00,上海,直播,paid,938.47,31.35,907.12
O004386,U00700,2026-06-08,2026-06-08 20:37:00,浙江,自然流量,paid,48.09,5.42,42.67
O004387,U00795,2026-06-08,2026-06-08 15:59:00,上海,自然流量,paid,1124.82,74.02,1050.8
O004388,U00219,2026-06-08,2026-06-08 10:44:00,上海,直播,paid,341.6,48.4,293.2
O004389,U00676,2026-06-08,2026-06-08 22:12:00,四川,搜索,paid,179.23,31.89,147.34
O004390,U00469,2026-06-08,2026-06-08 12:25:00,四川,自然流量,paid,295.06,31.8,263.26
O004391,U00511,2026-06-08,2026-06-08 22:17:00,浙江,广告,paid,587.08,43.94,543.14
O004392,U00022,2026-06-08,2026-06-08 18:42:00,广东,搜索,paid,1272.98,144.22,1128.76
O004393,U00126,2026-06-08,2026-06-08 17:22:00,江苏,广告,paid,190.3,13.25,177.05
O004394,U00514,2026-06-08,2026-06-08 19:28:00,湖北,推荐,paid,559.1,77.67,481.43
O004395,U00230,2026-06-08,2026-06-08 12:34:00,湖北,广告,paid,955.26,150.9,804.36
O004396,U00266,2026-06-08,2026-06-08 08:35:00,浙江,推荐,paid,691.04,70.43,620.61
O004397,U00453,2026-06-08,2026-06-08 08:13:00,北京,直播,paid,268.04,34.83,233.21
O004398,U00687,2026-06-08,2026-06-08 16:51:00,江苏,自然流量,paid,306.62,34.02,272.6
O004399,U00497,2026-06-08,2026-06-08 17:04:00,江苏,搜索,paid,66.08,6.8,59.28
O004400,U00083,2026-06-08,2026-06-08 09:45:00,湖北,自然流量,paid,335.01,47.29,287.72
O004401,U00475,2026-06-08,2026-06-08 23:03:00,湖北,自然流量,paid,364.54,56.64,307.9
O004402,U00481,2026-06-08,2026-06-08 23:02:00,浙江,自然流量,paid,216.08,36.0,180.08
O004403,U00054,2026-06-08,2026-06-08 19:25:00,上海,推荐,paid,500.43,29.61,470.82
O004404,U00126,2026-06-08,2026-06-08 18:14:00,江苏,搜索,paid,218.22,22.75,195.47
O004405,U00315,2026-06-08,2026-06-08 12:24:00,北京,推荐,paid,445.0,49.0,396.0
O004406,U00254,2026-06-08,,湖北,直播,cancelled,560.31,75.88,0.0
O004407,U00758,2026-06-08,2026-06-08 10:35:00,广东,自然流量,paid,270.69,8.86,261.83
O004408,U00552,2026-06-08,2026-06-08 21:21:00,北京,直播,paid,1102.88,28.99,1073.89
O004409,U00387,2026-06-08,2026-06-08 11:13:00,广东,搜索,paid,432.07,46.79,385.28
O004410,U00147,2026-06-08,2026-06-08 13:57:00,广东,直播,paid,1425.06,140.7,1284.36
O004411,U00755,2026-06-08,2026-06-08 14:47:00,江苏,自然流量,paid,637.82,95.61,542.21
O004412,U00483,2026-06-08,2026-06-08 12:39:00,北京,推荐,paid,43.53,5.61,37.92
O004413,U00025,2026-06-08,2026-06-08 08:42:00,江苏,自然流量,paid,290.63,18.23,272.4
O004414,U00330,2026-06-08,2026-06-08 15:38:00,山东,自然流量,paid,251.9,44.08,207.82
O004415,U00138,2026-06-08,,浙江,自然流量,cancelled,178.15,7.78,0.0
O004416,U00230,2026-06-08,2026-06-08 21:47:00,湖北,自然流量,paid,1029.88,157.46,872.42
O004417,U00786,2026-06-08,2026-06-08 19:56:00,山东,直播,paid,774.07,90.51,683.56
O004418,U00090,2026-06-08,2026-06-08 17:42:00,广东,广告,paid,189.19,15.83,173.36
O004419,U00593,2026-06-08,,浙江,自然流量,cancelled,162.68,26.98,0.0
O004420,U00693,2026-06-08,2026-06-08 10:58:00,四川,搜索,paid,56.04,1.47,54.57
O004421,U00689,2026-06-08,2026-06-08 17:48:00,江苏,广告,paid,1299.64,137.45,1162.19
O004422,U00257,2026-06-08,2026-06-08 18:35:00,四川,自然流量,paid,348.73,52.02,296.71
O004423,U00767,2026-06-08,2026-06-08 10:23:00,上海,搜索,paid,193.9,5.59,188.31
O004424,U00612,2026-06-09,2026-06-09 15:19:00,上海,直播,paid,183.66,8.81,174.85
O004425,U00029,2026-06-09,2026-06-09 17:18:00,江苏,推荐,paid,1297.28,113.91,1183.37
O004426,U00562,2026-06-09,2026-06-09 21:08:00,浙江,搜索,paid,262.17,34.69,227.48
O004427,U00021,2026-06-09,2026-06-09 17:04:00,浙江,搜索,paid,182.7,6.39,176.31
O004428,U00607,2026-06-09,2026-06-09 18:57:00,广东,推荐,paid,47.41,2.17,45.24
O004429,U00156,2026-06-09,2026-06-09 19:17:00,山东,直播,paid,61.97,10.58,51.39
O004430,U00025,2026-06-09,2026-06-09 08:58:00,江苏,搜索,paid,567.43,79.27,488.16
O004431,U00051,2026-06-09,2026-06-09 13:55:00,上海,直播,paid,468.41,26.18,442.23
O004432,U00261,2026-06-09,2026-06-09 10:03:00,广东,搜索,paid,474.65,22.78,451.87
O004433,U00767,2026-06-09,2026-06-09 08:27:00,上海,搜索,paid,472.41,34.44,437.97
O004434,U00318,2026-06-09,2026-06-09 13:32:00,广东,推荐,paid,1022.14,107.25,914.89
O004435,U00037,2026-06-09,2026-06-09 11:45:00,山东,自然流量,paid,489.96,65.72,424.24
O004436,U00723,2026-06-09,2026-06-09 21:40:00,北京,搜索,paid,322.73,21.24,301.49
O004437,U00239,2026-06-09,2026-06-09 18:35:00,广东,自然流量,paid,614.42,77.8,536.62
O004438,U00513,2026-06-09,2026-06-09 16:39:00,江苏,自然流量,paid,2321.46,318.96,2002.5
O004439,U00454,2026-06-09,2026-06-09 19:21:00,浙江,广告,paid,385.65,60.77,324.88
O004440,U00565,2026-06-09,2026-06-09 12:28:00,山东,搜索,paid,445.23,62.72,382.51
O004441,U00067,2026-06-09,2026-06-09 16:27:00,四川,自然流量,paid,452.75,52.1,400.65
O004442,U00172,2026-06-09,2026-06-09 08:00:00,江苏,自然流量,paid,605.92,34.01,571.91
O004443,U00456,2026-06-09,2026-06-09 15:49:00,江苏,直播,paid,558.94,76.03,482.91
O004444,U00452,2026-06-09,2026-06-09 15:41:00,上海,直播,paid,385.74,30.43,355.31
O004445,U00632,2026-06-09,2026-06-09 20:06:00,四川,直播,paid,308.5,46.51,261.99
O004446,U00677,2026-06-09,,湖北,自然流量,cancelled,588.28,92.39,0.0
O004447,U00234,2026-06-09,2026-06-09 23:23:00,上海,搜索,paid,483.85,10.67,473.18
O004448,U00500,2026-06-09,2026-06-09 09:45:00,四川,广告,paid,322.94,38.92,284.02
O004449,U00445,2026-06-09,2026-06-09 20:46:00,广东,搜索,paid,346.84,23.42,323.42
O004450,U00727,2026-06-09,2026-06-09 14:39:00,江苏,自然流量,paid,294.47,34.73,259.74
O004451,U00155,2026-06-09,2026-06-09 19:55:00,上海,自然流量,paid,162.68,23.82,138.86
O004452,U00755,2026-06-09,2026-06-09 12:44:00,江苏,推荐,paid,353.15,39.11,314.04
O004453,U00482,2026-06-09,2026-06-09 12:38:00,浙江,搜索,paid,376.44,63.25,313.19
O004454,U00704,2026-06-09,2026-06-09 22:34:00,山东,直播,paid,310.81,23.34,287.47
O004455,U00173,2026-06-09,2026-06-09 09:21:00,广东,自然流量,paid,216.22,14.29,201.93
O004456,U00268,2026-06-09,2026-06-09 15:35:00,江苏,广告,paid,469.56,48.07,421.49
O004457,U00651,2026-06-09,2026-06-09 18:43:00,上海,推荐,paid,1093.16,123.52,969.64
O004458,U00792,2026-06-09,2026-06-09 21:52:00,江苏,自然流量,paid,204.29,21.54,182.75
O004459,U00425,2026-06-09,2026-06-09 12:48:00,四川,自然流量,paid,520.77,28.99,491.78
O004460,U00063,2026-06-09,2026-06-09 13:16:00,上海,搜索,paid,837.79,90.43,747.36
O004461,U00052,2026-06-09,2026-06-09 08:52:00,浙江,自然流量,paid,420.78,52.02,368.76
O004462,U00699,2026-06-09,2026-06-09 16:57:00,北京,直播,paid,244.42,23.98,220.44
O004463,U00587,2026-06-10,2026-06-10 11:14:00,江苏,自然流量,paid,1306.72,228.85,1077.87
O004464,U00267,2026-06-10,2026-06-10 20:12:00,湖北,搜索,paid,648.68,46.4,602.28
O004465,U00563,2026-06-10,2026-06-10 16:36:00,湖北,自然流量,paid,2945.31,271.01,2674.3
O004466,U00770,2026-06-10,,四川,推荐,cancelled,479.18,29.44,0.0
O004467,U00776,2026-06-10,2026-06-10 23:27:00,北京,直播,paid,727.92,57.82,670.1
O004468,U00233,2026-06-10,2026-06-10 15:31:00,浙江,搜索,paid,549.7,77.46,472.24
O004469,U00101,2026-06-10,2026-06-10 08:16:00,四川,搜索,paid,595.19,31.53,563.66
O004470,U00770,2026-06-10,,四川,直播,cancelled,479.13,40.52,0.0
O004471,U00289,2026-06-10,2026-06-10 11:25:00,四川,搜索,paid,172.2,29.5,142.7
O004472,U00520,2026-06-10,2026-06-10 23:51:00,北京,推荐,paid,1200.05,99.1,1100.95
O004473,U00202,2026-06-10,2026-06-10 12:53:00,四川,搜索,paid,397.47,59.0,338.47
O004474,U00084,2026-06-10,2026-06-10 20:28:00,四川,广告,paid,271.92,9.45,262.47
O004475,U00146,2026-06-10,2026-06-10 17:16:00,山东,自然流量,paid,480.66,72.01,408.65
O004476,U00755,2026-06-10,2026-06-10 22:38:00,江苏,自然流量,paid,977.01,142.39,834.62
O004477,U00446,2026-06-10,2026-06-10 22:37:00,四川,自然流量,paid,428.89,11.23,417.66
O004478,U00178,2026-06-10,2026-06-10 21:14:00,江苏,自然流量,paid,1487.77,179.08,1308.69
O004479,U00077,2026-06-10,,山东,自然流量,cancelled,296.79,36.46,0.0
O004480,U00226,2026-06-10,2026-06-10 08:02:00,湖北,搜索,paid,1567.04,233.32,1333.72
O004481,U00460,2026-06-10,2026-06-10 20:54:00,四川,推荐,paid,750.7,93.2,657.5
O004482,U00158,2026-06-10,2026-06-10 20:34:00,江苏,广告,paid,58.16,9.34,48.82
O004483,U00393,2026-06-10,2026-06-10 20:14:00,广东,自然流量,paid,157.87,18.91,138.96
O004484,U00132,2026-06-10,2026-06-10 16:07:00,北京,搜索,paid,142.21,3.05,139.16
O004485,U00523,2026-06-10,2026-06-10 12:00:00,山东,自然流量,paid,273.8,40.25,233.55
O004486,U00658,2026-06-10,2026-06-10 20:07:00,浙江,搜索,paid,632.24,66.97,565.27
O004487,U00179,2026-06-10,2026-06-10 12:56:00,山东,搜索,paid,169.31,20.75,148.56
O004488,U00027,2026-06-10,2026-06-10 21:20:00,湖北,自然流量,paid,540.13,18.01,522.12
O004489,U00716,2026-06-10,2026-06-10 09:19:00,北京,直播,paid,558.6,55.67,502.93
O004490,U00558,2026-06-10,2026-06-10 11:11:00,北京,直播,paid,411.42,46.27,365.15
O004491,U00614,2026-06-10,2026-06-10 13:28:00,山东,自然流量,paid,456.3,73.5,382.8
O004492,U00323,2026-06-10,,山东,推荐,cancelled,1512.79,196.75,0.0
O004493,U00423,2026-06-10,2026-06-10 21:26:00,江苏,搜索,paid,256.34,43.56,212.78
O004494,U00502,2026-06-10,2026-06-10 09:03:00,上海,自然流量,paid,542.05,44.07,497.98
O004495,U00015,2026-06-10,2026-06-10 12:15:00,浙江,自然流量,paid,582.88,59.37,523.51
O004496,U00186,2026-06-10,2026-06-10 11:09:00,湖北,自然流量,paid,559.89,47.16,512.73
O004497,U00024,2026-06-10,2026-06-10 19:10:00,广东,自然流量,paid,797.06,58.45,738.61
O004498,U00321,2026-06-10,2026-06-10 18:01:00,江苏,自然流量,paid,443.41,51.58,391.83
O004499,U00671,2026-06-10,2026-06-10 14:45:00,湖北,直播,paid,404.01,17.95,386.06
O004500,U00294,2026-06-10,2026-06-10 19:33:00,北京,推荐,paid,517.12,51.75,465.37
O004501,U00297,2026-06-10,2026-06-10 11:35:00,广东,搜索,paid,579.99,80.44,499.55
O004502,U00229,2026-06-10,2026-06-10 15:42:00,广东,直播,paid,551.82,69.03,482.79
O004503,U00435,2026-06-10,2026-06-10 11:09:00,江苏,推荐,paid,580.93,29.22,551.71
O004504,U00472,2026-06-10,2026-06-10 18:13:00,上海,直播,paid,1123.71,147.0,976.71
O004505,U00258,2026-06-10,,四川,广告,cancelled,378.7,35.6,0.0
O004506,U00238,2026-06-10,2026-06-10 21:46:00,浙江,广告,paid,668.42,34.08,634.34
O004507,U00626,2026-06-10,2026-06-10 12:59:00,上海,直播,paid,595.76,101.81,493.95
O004508,U00374,2026-06-10,2026-06-10 10:04:00,湖北,推荐,paid,681.09,107.22,573.87
O004509,U00449,2026-06-10,2026-06-10 16:06:00,山东,推荐,paid,166.55,5.59,160.96
O004510,U00430,2026-06-10,,江苏,自然流量,cancelled,297.97,13.29,0.0
O004511,U00713,2026-06-10,,广东,推荐,cancelled,371.04,19.55,0.0
O004512,U00788,2026-06-10,2026-06-10 13:24:00,上海,搜索,paid,897.71,34.75,862.96
O004513,U00727,2026-06-10,2026-06-10 12:08:00,江苏,自然流量,paid,680.94,114.76,566.18
O004514,U00207,2026-06-10,2026-06-10 18:50:00,湖北,自然流量,paid,327.12,19.79,307.33
O004515,U00222,2026-06-10,2026-06-10 11:39:00,湖北,推荐,paid,1548.02,173.0,1375.02
O004516,U00701,2026-06-10,2026-06-10 20:57:00,北京,广告,paid,205.13,12.05,193.08
O004517,U00661,2026-06-10,2026-06-10 19:46:00,山东,广告,paid,271.62,23.65,247.97
O004518,U00764,2026-06-10,2026-06-10 13:56:00,四川,自然流量,paid,222.65,37.58,185.07
O004519,U00037,2026-06-10,2026-06-10 20:30:00,山东,推荐,paid,129.33,10.5,118.83
O004520,U00702,2026-06-10,2026-06-10 12:40:00,上海,搜索,paid,398.81,60.89,337.92
O004521,U00533,2026-06-10,2026-06-10 17:22:00,山东,自然流量,paid,1081.91,166.02,915.89
O004522,U00344,2026-06-10,2026-06-10 17:39:00,山东,推荐,paid,817.98,92.07,725.91
O004523,U00558,2026-06-10,2026-06-10 09:36:00,北京,直播,paid,486.62,39.95,446.67
O004524,U00611,2026-06-10,2026-06-10 13:58:00,广东,搜索,paid,963.24,114.43,848.81
O004525,U00546,2026-06-10,2026-06-10 14:24:00,上海,广告,paid,579.82,32.04,547.78
O004526,U00477,2026-06-10,2026-06-10 12:59:00,广东,搜索,paid,573.32,39.68,533.64
O004527,U00460,2026-06-10,2026-06-10 16:49:00,四川,推荐,paid,212.73,28.17,184.56
O004528,U00707,2026-06-10,2026-06-10 11:05:00,山东,自然流量,paid,148.66,6.03,142.63
O004529,U00782,2026-06-10,2026-06-10 12:43:00,江苏,直播,paid,177.04,13.47,163.57
O004530,U00418,2026-06-10,2026-06-10 11:15:00,浙江,推荐,paid,312.98,6.44,306.54
O004531,U00497,2026-06-10,2026-06-10 11:45:00,江苏,推荐,paid,581.04,42.75,538.29
O004532,U00404,2026-06-10,2026-06-10 17:00:00,江苏,自然流量,paid,584.79,28.35,556.44
O004533,U00021,2026-06-10,2026-06-10 14:57:00,浙江,自然流量,paid,1378.26,222.57,1155.69
O004534,U00318,2026-06-10,2026-06-10 10:58:00,广东,自然流量,paid,217.16,13.07,204.09
O004535,U00550,2026-06-11,2026-06-11 14:24:00,上海,直播,paid,183.48,32.06,151.42
O004536,U00782,2026-06-11,2026-06-11 08:44:00,江苏,广告,paid,51.47,2.6,48.87
O004537,U00035,2026-06-11,2026-06-11 13:30:00,广东,自然流量,paid,520.53,75.71,444.82
O004538,U00234,2026-06-11,2026-06-11 18:49:00,上海,直播,paid,1744.16,113.07,1631.09
O004539,U00793,2026-06-11,2026-06-11 22:43:00,四川,自然流量,paid,399.25,27.48,371.77
O004540,U00219,2026-06-11,2026-06-11 12:19:00,上海,广告,paid,628.64,37.41,591.23
O004541,U00403,2026-06-11,2026-06-11 12:58:00,山东,自然流量,paid,283.88,32.41,251.47
O004542,U00380,2026-06-11,2026-06-11 14:17:00,四川,自然流量,paid,981.14,111.14,870.0
O004543,U00644,2026-06-11,2026-06-11 20:10:00,上海,直播,paid,236.11,16.81,219.3
O004544,U00751,2026-06-11,2026-06-11 12:27:00,北京,搜索,paid,302.35,21.29,281.06
O004545,U00028,2026-06-11,2026-06-11 08:58:00,江苏,直播,paid,1214.2,213.08,1001.12
O004546,U00736,2026-06-11,2026-06-11 20:24:00,北京,自然流量,paid,348.25,22.78,325.47
O004547,U00618,2026-06-11,2026-06-11 10:11:00,四川,直播,paid,445.08,31.11,413.97
O004548,U00684,2026-06-11,2026-06-11 22:28:00,上海,搜索,paid,473.24,30.63,442.61
O004549,U00615,2026-06-11,2026-06-11 22:22:00,湖北,直播,paid,402.01,15.87,386.14
O004550,U00093,2026-06-11,2026-06-11 20:32:00,湖北,推荐,paid,458.72,19.68,439.04
O004551,U00534,2026-06-11,2026-06-11 20:39:00,江苏,自然流量,paid,657.8,49.72,608.08
O004552,U00775,2026-06-11,2026-06-11 08:46:00,江苏,推荐,paid,540.94,21.96,518.98
O004553,U00432,2026-06-11,2026-06-11 12:42:00,山东,直播,paid,1649.19,266.49,1382.7
O004554,U00390,2026-06-11,,浙江,自然流量,cancelled,50.81,7.62,0.0
O004555,U00707,2026-06-11,2026-06-11 08:19:00,山东,自然流量,paid,357.51,16.46,341.05
O004556,U00580,2026-06-11,2026-06-11 09:03:00,上海,直播,paid,174.07,4.82,169.25
O004557,U00324,2026-06-11,2026-06-11 10:21:00,山东,直播,paid,1238.33,139.52,1098.81
O004558,U00642,2026-06-11,2026-06-11 13:33:00,江苏,搜索,paid,1316.98,198.71,1118.27
O004559,U00096,2026-06-11,2026-06-11 11:52:00,上海,自然流量,paid,698.0,79.79,618.21
O004560,U00566,2026-06-11,2026-06-11 10:20:00,湖北,自然流量,paid,342.43,11.6,330.83
O004561,U00226,2026-06-11,2026-06-11 12:27:00,湖北,自然流量,paid,445.38,25.5,419.88
