item_id,order_id,product_id,quantity,unit_price,item_amount
I0006214,O004574,P0065,1,219.22,219.22
I0006215,O004574,P0031,1,543.31,543.31
I0006216,O004575,P0010,1,193.99,193.99
I0006217,O004576,P0055,1,437.18,437.18
I0006218,O004576,P0075,1,661.05,661.05
I0006219,O004576,P0012,1,627.74,627.74
I0006220,O004577,P0049,1,474.32,474.32
I0006221,O004578,P0034,1,180.0,180.0
I0006222,O004579,P0007,1,391.77,391.77
I0006223,O004579,P0003,1,591.71,591.71
I0006224,O004580,P0001,1,501.02,501.02
I0006225,O004581,P0004,2,414.52,829.04
I0006226,O004581,P0036,1,253.42,253.42
I0006227,O004582,P0014,1,290.39,290.39
I0006228,O004583,P0013,1,47.42,47.42
I0006229,O004584,P0005,2,220.73,441.46
I0006230,O004584,P0070,1,189.81,189.81
I0006231,O004584,P0049,1,543.76,543.76
I0006232,O004585,P0068,1,273.39,273.39
I0006233,O004585,P0071,1,630.46,630.46
I0006234,O004586,P0039,2,531.69,1063.38
I0006235,O004587,P0051,1,172.01,172.01
I0006236,O004588,P0062,2,338.92,677.84
I0006237,O004589,P0072,1,450.28,450.28
I0006238,O004590,P0068,1,311.03,311.03
I0006239,O004591,P0024,1,263.81,263.81
I0006240,O004592,P0045,1,308.21,308.21
I0006241,O004593,P0021,1,98.63,98.63
I0006242,O004594,P0075,3,620.52,1861.56
I0006243,O004595,P0034,1,189.77,189.77
I0006244,O004596,P0063,2,166.53,333.06
I0006245,O004597,P0016,1,217.2,217.2
I0006246,O004598,P0010,1,181.15,181.15
I0006247,O004598,P0066,1,468.72,468.72
I0006248,O004599,P0034,1,165.31,165.31
I0006249,O004600,P0024,2,286.39,572.78
I0006250,O004601,P0009,1,232.26,232.26
I0006251,O004601,P0057,3,175.85,527.55
I0006252,O004602,P0005,2,209.48,418.96
I0006253,O004603,P0012,1,630.0,630.0
I0006254,O004603,P0039,2,523.72,1047.44
I0006255,O004604,P0030,1,564.33,564.33
I0006256,O004605,P0060,1,609.47,609.47
I0006257,O004606,P0003,1,515.74,515.74
I0006258,O004607,P0059,1,600.66,600.66
I0006259,O004607,P0005,2,198.16,396.32
I0006260,O004608,P0059,1,576.56,576.56
I0006261,O004609,P0022,1,575.0,575.0
I0006262,O004610,P0009,1,254.23,254.23
I0006263,O004611,P0042,1,504.0,504.0
I0006264,O004612,P0018,2,161.22,322.44
I0006265,O004613,P0056,1,590.24,590.24
I0006266,O004613,P0069,1,224.92,224.92
I0006267,O004614,P0067,1,259.78,259.78
I0006268,O004615,P0045,1,298.28,298.28
I0006269,O004616,P0015,1,335.59,335.59
I0006270,O004617,P0002,1,270.23,270.23
I0006271,O004617,P0015,1,375.94,375.94
I0006272,O004618,P0028,1,530.3,530.3
I0006273,O004619,P0068,1,269.22,269.22
I0006274,O004620,P0047,1,154.94,154.94
I0006275,O004620,P0015,2,373.44,746.88
I0006276,O004621,P0045,1,320.52,320.52
I0006277,O004622,P0030,2,582.7,1165.4
I0006278,O004623,P0054,1,60.99,60.99
I0006279,O004624,P0052,1,576.67,576.67
I0006280,O004624,P0039,1,543.39,543.39
I0006281,O004624,P0048,1,228.02,228.02
I0006282,O004625,P0071,1,561.22,561.22
I0006283,O004626,P0022,1,648.09,648.09
I0006284,O004626,P0005,3,218.29,654.87
I0006285,O004627,P0070,2,183.17,366.34
I0006286,O004628,P0008,1,627.36,627.36
I0006287,O004629,P0038,1,297.02,297.02
I0006288,O004630,P0038,1,259.8,259.8
I0006289,O004631,P0001,3,562.23,1686.69
I0006290,O004632,P0014,1,323.08,323.08
I0006291,O004633,P0012,1,673.8,673.8
I0006292,O004634,P0058,1,157.9,157.9
I0006293,O004635,P0065,1,199.39,199.39
I0006294,O004636,P0001,1,481.76,481.76
I0006295,O004637,P0006,3,61.97,185.91
I0006296,O004638,P0018,1,171.93,171.93
I0006297,O004639,P0031,1,455.51,455.51
I0006298,O004639,P0058,1,163.36,163.36
I0006299,O004640,P0031,2,486.68,973.36
I0006300,O004641,P0052,1,543.14,543.14
I0006301,O004641,P0050,1,183.86,183.86
I0006302,O004642,P0048,1,218.05,218.05
I0006303,O004643,P0052,1,479.7,479.7
I0006304,O004644,P0073,3,400.86,1202.58
I0006305,O004644,P0060,1,605.39,605.39
I0006306,O004645,P0046,1,446.95,446.95
I0006307,O004646,P0024,1,311.69,311.69
I0006308,O004647,P0028,1,525.74,525.74
I0006309,O004648,P0028,1,465.29,465.29
I0006310,O004649,P0047,1,157.93,157.93
I0006311,O004649,P0021,1,87.73,87.73
I0006312,O004650,P0037,1,270.57,270.57
I0006313,O004650,P0031,1,452.05,452.05
I0006314,O004651,P0039,1,514.59,514.59
I0006315,O004652,P0063,1,145.86,145.86
I0006316,O004653,P0037,1,283.28,283.28
I0006317,O004654,P0033,1,319.56,319.56
I0006318,O004654,P0061,1,253.78,253.78
I0006319,O004655,P0036,1,231.12,231.12
I0006320,O004656,P0044,1,266.0,266.0
I0006321,O004657,P0035,1,381.21,381.21
I0006322,O004658,P0026,1,302.42,302.42
I0006323,O004658,P0040,2,172.13,344.26
I0006324,O004659,P0025,1,347.38,347.38
I0006325,O004660,P0006,1,52.99,52.99
I0006326,O004661,P0071,2,638.73,1277.46
I0006327,O004661,P0004,2,425.33,850.66
I0006328,O004661,P0005,2,213.64,427.28
I0006329,O004662,P0050,2,170.48,340.96
I0006330,O004663,P0029,2,301.14,602.28
I0006331,O004664,P0047,1,179.86,179.86
I0006332,O004665,P0037,1,281.51,281.51
I0006333,O004666,P0030,1,537.99,537.99
I0006334,O004666,P0048,1,202.5,202.5
I0006335,O004667,P0069,3,239.89,719.67
I0006336,O004668,P0045,1,328.61,328.61
I0006337,O004669,P0054,1,60.38,60.38
I0006338,O004670,P0065,1,211.95,211.95
I0006339,O004671,P0034,2,198.91,397.82
I0006340,O004672,P0063,1,173.94,173.94
I0006341,O004673,P0064,3,443.47,1330.41
I0006342,O004673,P0026,1,310.82,310.82
I0006343,O004674,P0003,2,523.13,1046.26
I0006344,O004675,P0075,1,636.14,636.14
I0006345,O004676,P0037,1,291.19,291.19
I0006346,O004677,P0008,1,663.17,663.17
I0006347,O004678,P0056,1,620.93,620.93
I0006348,O004679,P0073,1,402.76,402.76
I0006349,O004679,P0010,1,181.29,181.29
I0006350,O004680,P0001,1,550.68,550.68
I0006351,O004680,P0060,1,512.7,512.7
I0006352,O004681,P0070,1,186.57,186.57
I0006353,O004682,P0027,1,393.45,393.45
I0006354,O004682,P0038,1,293.92,293.92
I0006355,O004683,P0012,1,644.34,644.34
I0006356,O004684,P0053,1,206.91,206.91
I0006357,O004685,P0075,1,565.06,565.06
I0006358,O004686,P0052,1,489.68,489.68
I0006359,O004687,P0008,1,590.79,590.79
I0006360,O004688,P0048,1,211.98,211.98
I0006361,O004688,P0016,1,209.33,209.33
I0006362,O004688,P0057,1,183.45,183.45
I0006363,O004689,P0010,1,197.02,197.02
I0006364,O004689,P0054,2,60.97,121.94
I0006365,O004690,P0056,2,626.34,1252.68
I0006366,O004690,P0007,1,392.59,392.59
I0006367,O004691,P0037,1,268.93,268.93
I0006368,O004691,P0043,1,655.27,655.27
I0006369,O004692,P0043,1,558.06,558.06
I0006370,O004693,P0003,1,559.94,559.94
I0006371,O004693,P0060,1,575.91,575.91
I0006372,O004694,P0029,1,333.07,333.07
I0006373,O004695,P0016,1,249.55,249.55
I0006374,O004695,P0055,1,381.27,381.27
I0006375,O004695,P0063,1,172.81,172.81
I0006376,O004696,P0048,1,224.56,224.56
I0006377,O004697,P0075,1,556.01,556.01
I0006378,O004698,P0069,1,213.76,213.76
I0006379,O004699,P0059,1,628.59,628.59
I0006380,O004700,P0049,1,507.11,507.11
I0006381,O004701,P0014,1,349.67,349.67
I0006382,O004702,P0057,2,177.8,355.6
I0006383,O004703,P0007,1,366.54,366.54
I0006384,O004704,P0073,2,429.44,858.88
I0006385,O004705,P0047,1,170.79,170.79
I0006386,O004706,P0075,1,588.85,588.85
I0006387,O004707,P0008,2,648.73,1297.46
I0006388,O004708,P0007,2,374.78,749.56
I0006389,O004708,P0036,1,259.03,259.03
I0006390,O004709,P0058,1,165.37,165.37
I0006391,O004709,P0067,1,221.47,221.47
I0006392,O004709,P0004,1,422.97,422.97
I0006393,O004710,P0001,2,517.07,1034.14
I0006394,O004710,P0072,1,422.05,422.05
I0006395,O004711,P0017,1,256.24,256.24
I0006396,O004711,P0074,1,367.51,367.51
I0006397,O004712,P0066,1,494.93,494.93
I0006398,O004713,P0028,2,552.2,1104.4
I0006399,O004714,P0051,1,199.97,199.97
I0006400,O004715,P0034,1,168.78,168.78
I0006401,O004716,P0012,1,596.58,596.58
I0006402,O004716,P0063,2,161.58,323.16
I0006403,O004716,P0038,2,297.36,594.72
I0006404,O004717,P0005,2,198.49,396.98
I0006405,O004718,P0013,1,52.41,52.41
I0006406,O004719,P0003,1,557.88,557.88
I0006407,O004720,P0046,1,497.39,497.39
I0006408,O004721,P0051,1,173.97,173.97
I0006409,O004721,P0016,3,230.12,690.36
I0006410,O004721,P0063,2,169.78,339.56
I0006411,O004722,P0035,1,328.42,328.42
I0006412,O004723,P0062,1,383.95,383.95
I0006413,O004724,P0010,2,196.78,393.56
I0006414,O004725,P0029,2,315.87,631.74
I0006415,O004726,P0073,1,381.88,381.88
I0006416,O004726,P0018,1,176.36,176.36
I0006417,O004727,P0074,1,363.52,363.52
I0006418,O004728,P0051,1,181.32,181.32
I0006419,O004729,P0064,1,479.6,479.6
I0006420,O004730,P0055,1,410.05,410.05
I0006421,O004731,P0075,1,639.21,639.21
I0006422,O004732,P0033,1,342.93,342.93
I0006423,O004732,P0046,1,497.82,497.82
I0006424,O004732,P0026,1,285.26,285.26
I0006425,O004733,P0072,1,449.12,449.12
I0006426,O004734,P0005,1,211.21,211.21
I0006427,O004735,P0042,1,562.81,562.81
I0006428,O004735,P0035,3,329.86,989.58
I0006429,O004735,P0048,1,228.63,228.63
I0006430,O004736,P0025,3,341.04,1023.12
I0006431,O004737,P0048,1,242.15,242.15
I0006432,O004737,P0074,1,404.46,404.46
I0006433,O004738,P0014,1,336.29,336.29
I0006434,O004739,P0037,1,310.98,310.98
I0006435,O004740,P0070,1,182.9,182.9
I0006436,O004741,P0064,1,426.93,426.93
I0006437,O004742,P0075,1,656.25,656.25
I0006438,O004743,P0024,1,299.42,299.42
I0006439,O004743,P0040,1,183.42,183.42
I0006440,O004744,P0036,3,242.6,727.8
I0006441,O004745,P0044,1,262.08,262.08
I0006442,O004746,P0004,1,387.91,387.91
I0006443,O004746,P0062,1,383.0,383.0
I0006444,O004747,P0045,1,336.97,336.97
I0006445,O004747,P0015,1,333.76,333.76
I0006446,O004748,P0049,1,492.07,492.07
I0006447,O004749,P0027,1,413.5,413.5
I0006448,O004750,P0032,1,52.15,52.15
I0006449,O004750,P0050,2,160.53,321.06
I0006450,O004750,P0055,1,410.68,410.68
I0006451,O004751,P0011,1,134.25,134.25
I0006452,O004752,P0021,2,99.74,199.48
I0006453,O004753,P0049,1,477.06,477.06
I0006454,O004754,P0027,1,394.91,394.91
I0006455,O004755,P0030,1,520.66,520.66
I0006456,O004755,P0042,1,491.21,491.21
I0006457,O004756,P0055,1,435.45,435.45
I0006458,O004757,P0061,1,265.58,265.58
I0006459,O004758,P0070,1,215.91,215.91
I0006460,O004759,P0023,1,42.03,42.03
I0006461,O004760,P0045,3,301.4,904.2
I0006462,O004760,P0011,1,133.58,133.58
I0006463,O004761,P0070,1,191.62,191.62
I0006464,O004762,P0049,1,538.69,538.69
I0006465,O004763,P0057,3,181.4,544.2
I0006466,O004764,P0073,1,380.36,380.36
I0006467,O004764,P0048,2,245.62,491.24
I0006468,O004765,P0030,1,567.5,567.5
I0006469,O004765,P0051,1,191.96,191.96
I0006470,O004766,P0021,1,96.15,96.15
I0006471,O004766,P0047,1,171.34,171.34
I0006472,O004767,P0057,1,186.79,186.79
I0006473,O004767,P0043,3,640.15,1920.45
I0006474,O004768,P0060,1,599.01,599.01
I0006475,O004769,P0046,1,463.16,463.16
I0006476,O004769,P0021,1,82.6,82.6
I0006477,O004769,P0022,1,620.91,620.91
I0006478,O004770,P0042,1,520.72,520.72
I0006479,O004770,P0038,2,298.38,596.76
I0006480,O004771,P0031,1,488.13,488.13
I0006481,O004772,P0046,3,440.28,1320.84
I0006482,O004773,P0017,2,286.13,572.26
I0006483,O004773,P0010,1,192.22,192.22
I0006484,O004774,P0051,1,194.91,194.91
I0006485,O004775,P0065,1,225.49,225.49
I0006486,O004776,P0066,1,466.49,466.49
I0006487,O004777,P0001,1,561.09,561.09
I0006488,O004778,P0035,1,376.92,376.92
I0006489,O004779,P0034,1,197.76,197.76
I0006490,O004780,P0013,1,51.53,51.53
I0006491,O004781,P0024,1,279.71,279.71
I0006492,O004782,P0042,1,555.43,555.43
I0006493,O004783,P0071,1,552.92,552.92
I0006494,O004784,P0072,2,450.79,901.58
I0006495,O004785,P0012,1,574.27,574.27
I0006496,O004786,P0003,1,618.08,618.08
I0006497,O004787,P0014,1,330.12,330.12
I0006498,O004788,P0071,2,561.94,1123.88
I0006499,O004789,P0023,1,45.73,45.73
I0006500,O004789,P0061,1,273.54,273.54
I0006501,O004789,P0031,1,501.47,501.47
I0006502,O004790,P0036,1,278.03,278.03
I0006503,O004791,P0024,3,273.01,819.03
I0006504,O004792,P0001,1,543.42,543.42
I0006505,O004793,P0022,2,578.47,1156.94
I0006506,O004794,P0005,1,192.43,192.43
I0006507,O004794,P0020,1,481.89,481.89
I0006508,O004795,P0070,1,210.33,210.33
I0006509,O004795,P0013,1,43.98,43.98
I0006510,O004796,P0018,1,165.54,165.54
I0006511,O004797,P0035,1,376.47,376.47
I0006512,O004798,P0046,1,480.57,480.57
I0006513,O004799,P0014,1,316.75,316.75
I0006514,O004800,P0025,1,389.08,389.08
I0006515,O004801,P0019,1,55.58,55.58
I0006516,O004802,P0058,1,166.56,166.56
I0006517,O004802,P0032,2,53.52,107.04
I0006518,O004802,P0012,2,647.62,1295.24
I0006519,O004803,P0045,1,333.88,333.88
I0006520,O004804,P0061,1,255.51,255.51
I0006521,O004805,P0007,1,380.75,380.75
I0006522,O004805,P0057,1,170.4,170.4
I0006523,O004806,P0006,1,59.51,59.51
I0006524,O004806,P0033,2,313.49,626.98
I0006525,O004806,P0019,1,50.91,50.91
I0006526,O004807,P0063,1,164.41,164.41
I0006527,O004807,P0001,1,549.39,549.39
I0006528,O004808,P0056,1,614.44,614.44
I0006529,O004809,P0034,1,174.81,174.81
I0006530,O004809,P0022,1,585.32,585.32
I0006531,O004810,P0031,3,458.79,1376.37
I0006532,O004811,P0062,1,405.68,405.68
I0006533,O004812,P0034,1,190.96,190.96
I0006534,O004813,P0050,2,169.73,339.46
I0006535,O004813,P0037,1,275.98,275.98
I0006536,O004814,P0006,1,61.57,61.57
I0006537,O004815,P0054,1,65.58,65.58
I0006538,O004815,P0001,1,481.52,481.52
I0006539,O004816,P0003,3,578.43,1735.29
I0006540,O004817,P0057,1,180.71,180.71
I0006541,O004818,P0048,2,216.01,432.02
I0006542,O004819,P0075,1,558.53,558.53
I0006543,O004820,P0075,1,574.07,574.07
I0006544,O004821,P0041,2,161.69,323.38
I0006545,O004822,P0071,2,576.91,1153.82
I0006546,O004823,P0051,1,172.85,172.85
I0006547,O004823,P0073,1,430.78,430.78
I0006548,O004823,P0015,2,326.26,652.52
I0006549,O004824,P0055,1,379.5,379.5
I0006550,O004825,P0009,2,232.54,465.08
I0006551,O004826,P0015,1,315.19,315.19
I0006552,O004826,P0039,1,550.14,550.14
I0006553,O004826,P0046,1,413.46,413.46
I0006554,O004827,P0044,1,242.22,242.22
I0006555,O004828,P0009,1,263.69,263.69
I0006556,O004829,P0059,1,550.7,550.7
I0006557,O004830,P0046,1,495.25,495.25
I0006558,O004830,P0060,1,613.43,613.43
I0006559,O004830,P0030,1,575.87,575.87
I0006560,O004831,P0044,1,247.68,247.68
I0006561,O004832,P0003,2,572.9,1145.8
I0006562,O004833,P0038,3,281.43,844.29
I0006563,O004834,P0026,1,296.34,296.34
I0006564,O004834,P0019,1,55.53,55.53
I0006565,O004835,P0030,1,548.49,548.49
I0006566,O004835,P0014,1,318.95,318.95
I0006567,O004836,P0028,1,473.66,473.66
I0006568,O004836,P0048,2,205.11,410.22
I0006569,O004836,P0023,1,38.79,38.79
I0006570,O004837,P0027,1,420.18,420.18
I0006571,O004837,P0006,1,60.79,60.79
I0006572,O004838,P0020,1,542.33,542.33
I0006573,O004838,P0072,1,461.96,461.96
I0006574,O004839,P0067,1,247.76,247.76
I0006575,O004839,P0054,2,61.17,122.34
I0006576,O004840,P0056,1,623.5,623.5
I0006577,O004841,P0045,2,327.69,655.38
I0006578,O004842,P0061,1,233.54,233.54
I0006579,O004843,P0020,1,531.44,531.44
I0006580,O004843,P0034,1,179.79,179.79
I0006581,O004844,P0051,1,182.34,182.34
I0006582,O004845,P0073,2,440.18,880.36
I0006583,O004846,P0010,1,179.25,179.25
I0006584,O004847,P0067,1,266.81,266.81
I0006585,O004848,P0002,2,264.35,528.7
I0006586,O004849,P0043,2,578.0,1156.0
I0006587,O004850,P0035,1,397.87,397.87
I0006588,O004850,P0069,1,232.84,232.84
I0006589,O004851,P0067,3,242.41,727.23
I0006590,O004852,P0061,2,273.62,547.24
I0006591,O004853,P0036,1,270.4,270.4
I0006592,O004854,P0044,2,239.35,478.7
I0006593,O004855,P0012,3,609.69,1829.07
I0006594,O004856,P0046,1,421.38,421.38
I0006595,O004856,P0031,2,533.76,1067.52
I0006596,O004856,P0033,1,308.78,308.78
I0006597,O004857,P0057,1,186.69,186.69
I0006598,O004858,P0048,1,232.58,232.58
I0006599,O004858,P0038,1,270.44,270.44
I0006600,O004858,P0018,2,155.76,311.52
I0006601,O004859,P0057,2,174.44,348.88
I0006602,O004860,P0014,1,321.03,321.03
I0006603,O004860,P0025,1,374.79,374.79
I0006604,O004860,P0015,1,338.19,338.19
I0006605,O004861,P0068,1,288.77,288.77
I0006606,O004862,P0058,1,171.13,171.13
I0006607,O004862,P0024,1,292.99,292.99
I0006608,O004863,P0021,2,89.9,179.8
I0006609,O004864,P0044,1,254.92,254.92
I0006610,O004864,P0070,1,191.09,191.09
I0006611,O004865,P0058,1,152.43,152.43
I0006612,O004866,P0074,1,386.33,386.33
I0006613,O004866,P0063,1,146.51,146.51
I0006614,O004866,P0067,1,256.22,256.22
I0006615,O004867,P0069,1,210.34,210.34
I0006616,O004868,P0073,1,447.76,447.76
I0006617,O004868,P0063,2,164.24,328.48
I0006618,O004869,P0032,2,51.21,102.42
I0006619,O004869,P0067,1,241.03,241.03
I0006620,O004869,P0010,1,162.55,162.55
I0006621,O004870,P0051,1,195.49,195.49
I0006622,O004871,P0043,1,594.07,594.07
I0006623,O004872,P0034,1,169.66,169.66
I0006624,O004873,P0038,2,293.89,587.78
I0006625,O004874,P0021,1,97.6,97.6
I0006626,O004875,P0030,1,576.67,576.67
I0006627,O004875,P0060,1,524.41,524.41
I0006628,O004876,P0050,1,184.12,184.12
I0006629,O004877,P0003,1,549.87,549.87
I0006630,O004877,P0008,1,604.98,604.98
I0006631,O004878,P0057,1,165.67,165.67
I0006632,O004879,P0039,1,576.25,576.25
I0006633,O004879,P0035,1,330.02,330.02
I0006634,O004880,P0075,1,575.78,575.78
I0006635,O004881,P0018,1,159.53,159.53
I0006636,O004882,P0032,1,59.66,59.66
I0006637,O004883,P0065,2,197.71,395.42
I0006638,O004884,P0011,1,128.86,128.86
I0006639,O004885,P0001,1,502.26,502.26
I0006640,O004885,P0043,1,578.67,578.67
I0006641,O004885,P0062,2,400.64,801.28
I0006642,O004886,P0039,1,560.13,560.13
I0006643,O004886,P0016,2,245.28,490.56
I0006644,O004887,P0014,1,346.04,346.04
I0006645,O004887,P0045,1,346.01,346.01
I0006646,O004888,P0039,1,586.8,586.8
I0006647,O004888,P0072,1,476.38,476.38
I0006648,O004889,P0064,1,497.2,497.2
I0006649,O004890,P0041,1,160.06,160.06
I0006650,O004891,P0060,1,518.38,518.38
I0006651,O004891,P0040,1,193.21,193.21
I0006652,O004891,P0035,1,350.25,350.25
I0006653,O004892,P0003,1,563.04,563.04
I0006654,O004893,P0018,1,161.41,161.41
I0006655,O004893,P0019,1,46.88,46.88
I0006656,O004894,P0008,1,652.22,652.22
I0006657,O004895,P0053,1,220.0,220.0
I0006658,O004895,P0002,1,285.44,285.44
I0006659,O004896,P0060,1,601.55,601.55
I0006660,O004897,P0046,1,457.16,457.16
I0006661,O004898,P0027,1,432.54,432.54
I0006662,O004899,P0068,1,269.02,269.02
I0006663,O004900,P0075,2,634.7,1269.4
I0006664,O004901,P0039,2,574.72,1149.44
I0006665,O004902,P0035,2,333.42,666.84
I0006666,O004903,P0075,1,577.61,577.61
I0006667,O004904,P0038,1,299.3,299.3
I0006668,O004905,P0003,1,604.38,604.38
I0006669,O004906,P0070,1,187.07,187.07
I0006670,O004907,P0014,1,295.42,295.42
I0006671,O004908,P0048,1,229.57,229.57
I0006672,O004908,P0050,2,153.36,306.72
I0006673,O004909,P0011,1,134.47,134.47
I0006674,O004909,P0045,1,351.27,351.27
I0006675,O004910,P0057,3,170.96,512.88
I0006676,O004911,P0048,2,213.32,426.64
I0006677,O004911,P0061,1,245.85,245.85
I0006678,O004912,P0052,1,501.23,501.23
I0006679,O004912,P0040,1,170.96,170.96
I0006680,O004913,P0036,2,241.02,482.04
I0006681,O004913,P0075,1,595.94,595.94
I0006682,O004913,P0053,2,206.7,413.4
I0006683,O004914,P0057,1,161.5,161.5
I0006684,O004914,P0058,1,148.82,148.82
I0006685,O004915,P0043,1,596.9,596.9
I0006686,O004916,P0070,1,205.65,205.65
I0006687,O004917,P0064,1,515.78,515.78
I0006688,O004918,P0049,2,492.48,984.96
I0006689,O004919,P0019,1,49.04,49.04
I0006690,O004920,P0006,2,57.31,114.62
I0006691,O004920,P0063,1,149.49,149.49
I0006692,O004921,P0056,1,652.8,652.8
I0006693,O004922,P0051,1,189.68,189.68
I0006694,O004923,P0058,1,163.32,163.32
I0006695,O004924,P0068,1,259.76,259.76
I0006696,O004925,P0067,1,222.22,222.22
I0006697,O004926,P0062,1,347.04,347.04
I0006698,O004927,P0008,1,604.2,604.2
I0006699,O004928,P0070,2,203.7,407.4
I0006700,O004929,P0038,1,252.95,252.95
I0006701,O004930,P0001,1,505.44,505.44
I0006702,O004931,P0002,2,299.04,598.08
I0006703,O004931,P0038,1,297.54,297.54
I0006704,O004932,P0068,1,272.65,272.65
I0006705,O004933,P0069,1,232.2,232.2
I0006706,O004933,P0019,1,49.63,49.63
I0006707,O004934,P0044,2,256.15,512.3
I0006708,O004935,P0046,1,423.64,423.64
I0006709,O004935,P0057,1,184.69,184.69
I0006710,O004936,P0026,2,314.72,629.44
I0006711,O004937,P0046,1,464.77,464.77
I0006712,O004938,P0015,1,312.27,312.27
I0006713,O004939,P0052,1,503.96,503.96
I0006714,O004939,P0024,2,272.73,545.46
I0006715,O004940,P0017,2,260.42,520.84
I0006716,O004941,P0066,1,522.4,522.4
I0006717,O004941,P0058,1,151.5,151.5
I0006718,O004942,P0062,1,403.09,403.09
I0006719,O004942,P0004,1,382.22,382.22
I0006720,O004943,P0029,1,358.94,358.94
I0006721,O004944,P0055,1,409.44,409.44
I0006722,O004945,P0021,1,85.24,85.24
I0006723,O004946,P0070,1,182.07,182.07
I0006724,O004946,P0012,1,577.82,577.82
I0006725,O004946,P0053,1,225.76,225.76
I0006726,O004947,P0038,2,277.78,555.56
I0006727,O004948,P0032,1,53.82,53.82
I0006728,O004948,P0049,1,491.59,491.59
I0006729,O004949,P0027,1,357.94,357.94
I0006730,O004950,P0056,2,600.05,1200.1
I0006731,O004951,P0044,2,246.72,493.44
I0006732,O004952,P0035,1,366.25,366.25
I0006733,O004953,P0066,1,512.41,512.41
I0006734,O004954,P0071,2,641.84,1283.68
I0006735,O004955,P0024,1,288.4,288.4
I0006736,O004955,P0062,1,362.97,362.97
I0006737,O004956,P0026,2,308.43,616.86
I0006738,O004956,P0028,3,550.44,1651.32
I0006739,O004957,P0065,1,218.04,218.04
I0006740,O004958,P0040,1,186.57,186.57
I0006741,O004959,P0058,1,159.67,159.67
I0006742,O004960,P0067,1,250.63,250.63
I0006743,O004961,P0009,1,252.93,252.93
I0006744,O004961,P0034,1,179.39,179.39
I0006745,O004962,P0036,1,276.16,276.16
I0006746,O004962,P0055,1,440.78,440.78
I0006747,O004963,P0054,1,67.78,67.78
I0006748,O004964,P0042,1,477.49,477.49
I0006749,O004965,P0013,1,46.78,46.78
I0006750,O004966,P0069,1,204.3,204.3
I0006751,O004967,P0029,1,330.05,330.05
I0006752,O004968,P0063,3,167.87,503.61
I0006753,O004968,P0041,1,150.09,150.09
I0006754,O004969,P0048,1,213.61,213.61
I0006755,O004970,P0026,1,313.29,313.29
I0006756,O004971,P0073,1,390.26,390.26
I0006757,O004972,P0029,1,333.02,333.02
I0006758,O004973,P0066,1,481.42,481.42
I0006759,O004973,P0041,1,146.83,146.83
I0006760,O004974,P0044,1,245.37,245.37
I0006761,O004974,P0056,1,617.49,617.49
I0006762,O004975,P0012,3,673.53,2020.59
I0006763,O004976,P0039,1,559.15,559.15
I0006764,O004977,P0014,1,295.89,295.89
I0006765,O004978,P0073,1,385.14,385.14
I0006766,O004978,P0056,2,605.57,1211.14
I0006767,O004979,P0009,2,245.61,491.22
I0006768,O004979,P0017,1,264.3,264.3
I0006769,O004980,P0045,1,352.67,352.67
I0006770,O004981,P0007,1,390.92,390.92
I0006771,O004982,P0068,3,302.26,906.78
I0006772,O004982,P0017,1,262.36,262.36
I0006773,O004983,P0072,2,479.31,958.62
I0006774,O004983,P0045,1,300.45,300.45
I0006775,O004984,P0065,1,200.83,200.83
I0006776,O004985,P0035,1,373.71,373.71
I0006777,O004986,P0063,1,146.54,146.54
I0006778,O004987,P0005,1,210.59,210.59
I0006779,O004987,P0008,1,621.18,621.18
I0006780,O004988,P0059,1,566.05,566.05
I0006781,O004989,P0036,1,234.28,234.28
I0006782,O004989,P0061,1,260.37,260.37
I0006783,O004990,P0021,2,88.98,177.96
I0006784,O004991,P0030,1,552.03,552.03
I0006785,O004992,P0067,1,230.74,230.74
I0006786,O004993,P0037,1,316.29,316.29
I0006787,O004994,P0015,1,324.48,324.48
I0006788,O004995,P0024,1,264.39,264.39
I0006789,O004995,P0059,1,608.72,608.72
I0006790,O004996,P0042,1,487.87,487.87
I0006791,O004997,P0021,1,99.08,99.08
I0006792,O004997,P0039,1,509.23,509.23
I0006793,O004998,P0027,2,355.92,711.84
I0006794,O004998,P0049,2,570.01,1140.02
I0006795,O004999,P0028,1,475.1,475.1
I0006796,O005000,P0016,1,216.4,216.4
I0006797,O005001,P0019,3,54.11,162.33
I0006798,O005002,P0074,1,390.06,390.06
I0006799,O005003,P0064,1,503.43,503.43
I0006800,O005003,P0035,1,336.53,336.53
I0006801,O005003,P0071,2,658.56,1317.12
I0006802,O005004,P0032,1,59.99,59.99
I0006803,O005005,P0042,1,497.17,497.17
I0006804,O005005,P0014,1,335.92,335.92
I0006805,O005006,P0003,1,519.44,519.44
I0006806,O005007,P0013,1,52.96,52.96
I0006807,O005008,P0016,1,248.51,248.51
I0006808,O005009,P0067,1,240.15,240.15
I0006809,O005010,P0071,1,635.07,635.07
I0006810,O005011,P0024,1,298.12,298.12
I0006811,O005012,P0013,1,51.66,51.66
I0006812,O005013,P0054,1,62.64,62.64
I0006813,O005014,P0004,2,437.17,874.34
I0006814,O005014,P0024,1,269.22,269.22
I0006815,O005015,P0072,1,422.54,422.54
I0006816,O005016,P0057,1,192.5,192.5
I0006817,O005016,P0060,1,546.01,546.01
I0006818,O005017,P0029,1,318.17,318.17
I0006819,O005018,P0032,1,55.78,55.78
